order_key,order_id,product_key,customer_key,employee_key,shipper_key,order_date,required_date,shipped_date,shipping_timeline,unit_price,quantity,discount,sales_amount,total_order_freight,allocated_freight
1280,10733,14,5,1,3,07/11/2014,05/12/2014,10/11/2014,Shipped Early,23.25,16,0,372,110.11,28.07
1281,10733,28,5,1,3,07/11/2014,05/12/2014,10/11/2014,Shipped Early,45.6,20,0,912,110.11,68.83
1282,10733,52,5,1,3,07/11/2014,05/12/2014,10/11/2014,Shipped Early,7,25,0,175,110.11,13.21
1283,10734,6,31,2,3,07/11/2014,05/12/2014,12/11/2014,Shipped Early,25,30,0,750,1.63,0.82
1284,10734,30,31,2,3,07/11/2014,05/12/2014,12/11/2014,Shipped Early,25.89,15,0,388.35,1.63,0.42
1285,10734,76,31,2,3,07/11/2014,05/12/2014,12/11/2014,Shipped Early,18,20,0,360,1.63,0.39
1286,10735,61,45,6,2,10/11/2014,08/12/2014,21/11/2014,Shipped Early,28.5,20,0.1,513,45.97,43.96
1287,10735,77,45,6,2,10/11/2014,08/12/2014,21/11/2014,Shipped Early,13,2,0.1,23.4,45.97,2.01
1288,10736,65,37,9,2,11/11/2014,09/12/2014,21/11/2014,Shipped Early,21.05,40,0,842,44.1,37.24
1289,10736,75,37,9,2,11/11/2014,09/12/2014,21/11/2014,Shipped Early,7.75,20,0,155,44.1,6.86
1290,10737,13,85,2,2,11/11/2014,09/12/2014,18/11/2014,Shipped Early,6,4,0,24,7.79,1.34
1291,10737,41,85,2,2,11/11/2014,09/12/2014,18/11/2014,Shipped Early,9.65,12,0,115.8,7.79,6.45
1292,10738,16,74,2,1,12/11/2014,10/12/2014,18/11/2014,Shipped Early,17.45,3,0,52.35,2.91,2.91
1293,10739,36,85,3,3,12/11/2014,10/12/2014,17/11/2014,Shipped Early,19,6,0,114,11.08,5.26
1294,10739,52,85,3,3,12/11/2014,10/12/2014,17/11/2014,Shipped Early,7,18,0,126,11.08,5.82
1295,10740,28,89,4,2,13/11/2014,11/12/2014,25/11/2014,Shipped Early,45.6,5,0.2,182.4,81.88,10.55
1296,10740,35,89,4,2,13/11/2014,11/12/2014,25/11/2014,Shipped Early,18,35,0.2,504,81.88,29.14
1297,10740,45,89,4,2,13/11/2014,11/12/2014,25/11/2014,Shipped Early,9.5,40,0.2,304,81.88,17.58
1298,10740,56,89,4,2,13/11/2014,11/12/2014,25/11/2014,Shipped Early,38,14,0.2,425.6,81.88,24.61
1299,10741,2,4,4,3,14/11/2014,28/11/2014,18/11/2014,Shipped Early,19,15,0.2,228,10.96,10.96
1300,10742,3,10,3,3,14/11/2014,12/12/2014,18/11/2014,Shipped Early,10,20,0,200,243.73,15.63
1301,10742,60,10,3,3,14/11/2014,12/12/2014,18/11/2014,Shipped Early,34,50,0,1700,243.73,132.89
1302,10742,72,10,3,3,14/11/2014,12/12/2014,18/11/2014,Shipped Early,34.8,35,0,1218,243.73,95.21
1303,10743,46,4,1,2,17/11/2014,15/12/2014,21/11/2014,Shipped Early,12,28,0.05,319.2,23.72,23.72
1304,10744,40,83,6,1,17/11/2014,15/12/2014,24/11/2014,Shipped Early,18.4,50,0.2,736,69.19,69.19
1305,10745,18,63,9,1,18/11/2014,16/12/2014,27/11/2014,Shipped Early,62.5,24,0,1500,3.52,1.17
1306,10745,44,63,9,1,18/11/2014,16/12/2014,27/11/2014,Shipped Early,19.45,16,0,311.2,3.52,0.24
1307,10745,59,63,9,1,18/11/2014,16/12/2014,27/11/2014,Shipped Early,55,45,0,2475,3.52,1.92
1308,10745,72,63,9,1,18/11/2014,16/12/2014,27/11/2014,Shipped Early,34.8,7,0,243.6,3.52,0.19
1309,10746,13,14,1,3,19/11/2014,17/12/2014,21/11/2014,Shipped Early,6,6,0,36,31.43,0.49
1310,10746,42,14,1,3,19/11/2014,17/12/2014,21/11/2014,Shipped Early,14,28,0,392,31.43,5.33
1311,10746,62,14,1,3,19/11/2014,17/12/2014,21/11/2014,Shipped Early,49.3,9,0,443.7,31.43,6.03
1312,10746,69,14,1,3,19/11/2014,17/12/2014,21/11/2014,Shipped Early,36,40,0,1440,31.43,19.58
1313,10747,31,59,6,1,19/11/2014,17/12/2014,26/11/2014,Shipped Early,12.5,8,0,100,117.33,6.13
1314,10747,41,59,6,1,19/11/2014,17/12/2014,26/11/2014,Shipped Early,9.65,35,0,337.75,117.33,20.72
1315,10747,63,59,6,1,19/11/2014,17/12/2014,26/11/2014,Shipped Early,43.9,9,0,395.1,117.33,24.23
1316,10747,69,59,6,1,19/11/2014,17/12/2014,26/11/2014,Shipped Early,36,30,0,1080,117.33,66.24
1317,10748,23,71,3,1,20/11/2014,18/12/2014,28/11/2014,Shipped Early,9,44,0,396,232.55,41.94
1318,10748,40,71,3,1,20/11/2014,18/12/2014,28/11/2014,Shipped Early,18.4,40,0,736,232.55,77.94
1319,10748,56,71,3,1,20/11/2014,18/12/2014,28/11/2014,Shipped Early,38,28,0,1064,232.55,112.67
1320,10749,56,38,4,2,20/11/2014,18/12/2014,19/12/2014,Shipping Delayed,38,15,0,570,61.53,32.47
1321,10749,59,38,4,2,20/11/2014,18/12/2014,19/12/2014,Shipping Delayed,55,6,0,330,61.53,18.8
1322,10749,76,38,4,2,20/11/2014,18/12/2014,19/12/2014,Shipping Delayed,18,10,0,180,61.53,10.26
1323,10750,14,87,9,1,21/11/2014,19/12/2014,24/11/2014,Shipped Early,23.25,5,0.15,98.81,79.3,4.93
1324,10750,45,87,9,1,21/11/2014,19/12/2014,24/11/2014,Shipped Early,9.5,40,0.15,323,79.3,16.1
1325,10750,59,87,9,1,21/11/2014,19/12/2014,24/11/2014,Shipped Early,55,25,0.15,1168.75,79.3,58.27
1326,10751,26,68,3,3,24/11/2014,22/12/2014,03/12/2014,Shipped Early,31.23,12,0.1,337.28,130.79,27.04
1327,10751,30,68,3,3,24/11/2014,22/12/2014,03/12/2014,Shipped Early,25.89,30,0,776.7,130.79,62.27
1328,10751,50,68,3,3,24/11/2014,22/12/2014,03/12/2014,Shipped Early,16.25,20,0.1,292.5,130.79,23.45
1329,10751,73,68,3,3,24/11/2014,22/12/2014,03/12/2014,Shipped Early,15,15,0,225,130.79,18.04
1330,10752,1,53,2,3,24/11/2014,22/12/2014,28/11/2014,Shipped Early,18,8,0,144,1.39,0.79
1331,10752,69,53,2,3,24/11/2014,22/12/2014,28/11/2014,Shipped Early,36,3,0,108,1.39,0.6
1332,10753,45,27,3,1,25/11/2014,23/12/2014,27/11/2014,Shipped Early,9.5,4,0,38,7.7,3.33
1333,10753,74,27,3,1,25/11/2014,23/12/2014,27/11/2014,Shipped Early,10,5,0,50,7.7,4.38
1334,10754,40,49,6,3,25/11/2014,23/12/2014,27/11/2014,Shipped Early,18.4,3,0,55.2,2.38,2.38
1335,10755,47,9,4,2,26/11/2014,24/12/2014,28/11/2014,Shipped Early,9.5,30,0.25,213.75,16.71,1.83
1336,10755,56,9,4,2,26/11/2014,24/12/2014,28/11/2014,Shipped Early,38,30,0.25,855,16.71,7.33
1337,10755,57,9,4,2,26/11/2014,24/12/2014,28/11/2014,Shipped Early,19.5,14,0.25,204.75,16.71,1.76
1338,10755,69,9,4,2,26/11/2014,24/12/2014,28/11/2014,Shipped Early,36,25,0.25,675,16.71,5.79
1339,10756,18,75,8,2,27/11/2014,25/12/2014,02/12/2014,Shipped Early,62.5,21,0.2,1050,73.21,38.63
1340,10756,36,75,8,2,27/11/2014,25/12/2014,02/12/2014,Shipped Early,19,20,0.2,304,73.21,11.18
1341,10756,68,75,8,2,27/11/2014,25/12/2014,02/12/2014,Shipped Early,12.5,6,0.2,60,73.21,2.21
1342,10756,69,75,8,2,27/11/2014,25/12/2014,02/12/2014,Shipped Early,36,20,0.2,576,73.21,21.19
1343,10757,34,71,6,1,27/11/2014,25/12/2014,15/12/2014,Shipped Early,14,30,0,420,8.19,1.12
1344,10757,59,71,6,1,27/11/2014,25/12/2014,15/12/2014,Shipped Early,55,7,0,385,8.19,1.02
1345,10757,62,71,6,1,27/11/2014,25/12/2014,15/12/2014,Shipped Early,49.3,30,0,1479,8.19,3.93
1346,10757,64,71,6,1,27/11/2014,25/12/2014,15/12/2014,Shipped Early,33.25,24,0,798,8.19,2.12
1347,10758,26,68,3,3,28/11/2014,26/12/2014,04/12/2014,Shipped Early,31.23,20,0,624.6,138.17,52.48
1348,10758,52,68,3,3,28/11/2014,26/12/2014,04/12/2014,Shipped Early,7,60,0,420,138.17,35.29
1349,10758,70,68,3,3,28/11/2014,26/12/2014,04/12/2014,Shipped Early,15,40,0,600,138.17,50.41
1350,10759,32,2,3,3,28/11/2014,26/12/2014,12/12/2014,Shipped Early,32,10,0,320,11.99,11.99
1351,10760,25,50,4,1,01/12/2014,29/12/2014,10/12/2014,Shipped Early,14,12,0.25,126,155.64,6.72
1352,10760,27,50,4,1,01/12/2014,29/12/2014,10/12/2014,Shipped Early,43.9,40,0,1756,155.64,93.69
1353,10760,43,50,4,1,01/12/2014,29/12/2014,10/12/2014,Shipped Early,46,30,0.25,1035,155.64,55.22
1354,10761,25,65,5,2,02/12/2014,30/12/2014,08/12/2014,Shipped Early,14,35,0.25,367.5,18.66,13.53
1355,10761,75,65,5,2,02/12/2014,30/12/2014,08/12/2014,Shipped Early,7.75,18,0,139.5,18.66,5.13
1356,10762,39,24,3,1,02/12/2014,30/12/2014,09/12/2014,Shipped Early,18,16,0,288,328.74,21.83
1357,10762,47,24,3,1,02/12/2014,30/12/2014,09/12/2014,Shipped Early,9.5,30,0,285,328.74,21.6
1358,10762,51,24,3,1,02/12/2014,30/12/2014,09/12/2014,Shipped Early,53,28,0,1484,328.74,112.49
1359,10762,56,24,3,1,02/12/2014,30/12/2014,09/12/2014,Shipped Early,38,60,0,2280,328.74,172.82
1360,10763,21,23,3,3,03/12/2014,31/12/2014,08/12/2014,Shipped Early,10,40,0,400,37.35,24.25
1361,10763,22,23,3,3,03/12/2014,31/12/2014,08/12/2014,Shipped Early,21,6,0,126,37.35,7.64
1362,10763,24,23,3,3,03/12/2014,31/12/2014,08/12/2014,Shipped Early,4.5,20,0,90,37.35,5.46
1363,10764,3,20,6,3,03/12/2014,31/12/2014,08/12/2014,Shipped Early,10,20,0.1,180,145.45,11.45
1364,10764,39,20,6,3,03/12/2014,31/12/2014,08/12/2014,Shipped Early,18,130,0.1,2106,145.45,134
1365,10765,65,63,3,3,04/12/2014,01/01/2015,09/12/2014,Shipped Early,21.05,80,0.1,1515.6,42.74,42.74
1366,10766,2,56,4,1,05/12/2014,02/01/2015,09/12/2014,Shipped Early,19,40,0,760,157.55,51.83
1367,10766,7,56,4,1,05/12/2014,02/01/2015,09/12/2014,Shipped Early,30,35,0,1050,157.55,71.61
1368,10766,68,56,4,1,05/12/2014,02/01/2015,09/12/2014,Shipped Early,12.5,40,0,500,157.55,34.1
1369,10767,42,76,4,3,05/12/2014,02/01/2015,15/12/2014,Shipped Early,14,2,0,28,1.59,1.59
1370,10768,22,4,3,2,08/12/2014,05/01/2015,15/12/2014,Shipped Early,21,4,0,84,146.32,8.32
1371,10768,31,4,3,2,08/12/2014,05/01/2015,15/12/2014,Shipped Early,12.5,50,0,625,146.32,61.92
1372,10768,60,4,3,2,08/12/2014,05/01/2015,15/12/2014,Shipped Early,34,15,0,510,146.32,50.52
1373,10768,71,4,3,2,08/12/2014,05/01/2015,15/12/2014,Shipped Early,21.5,12,0,258,146.32,25.56
1374,10769,41,83,3,1,08/12/2014,05/01/2015,12/12/2014,Shipped Early,9.65,30,0.05,275.03,65.06,10.62
1375,10769,52,83,3,1,08/12/2014,05/01/2015,12/12/2014,Shipped Early,7,15,0.05,99.75,65.06,3.85
1376,10769,61,83,3,1,08/12/2014,05/01/2015,12/12/2014,Shipped Early,28.5,20,0,570,65.06,22.02
1377,10769,62,83,3,1,08/12/2014,05/01/2015,12/12/2014,Shipped Early,49.3,15,0,739.5,65.06,28.57
1378,10770,11,34,8,3,09/12/2014,06/01/2015,17/12/2014,Shipped Early,21,15,0.25,236.25,5.32,5.32
1379,10771,71,20,9,2,10/12/2014,07/01/2015,02/01/2015,Shipped Early,21.5,16,0,344,11.19,11.19
1380,10772,29,44,3,2,10/12/2014,07/01/2015,19/12/2014,Shipped Early,123.79,18,0,2228.22,91.28,56.45
1381,10772,59,44,3,2,10/12/2014,07/01/2015,19/12/2014,Shipped Early,55,25,0,1375,91.28,34.83
1382,10773,17,20,1,3,11/12/2014,08/01/2015,16/12/2014,Shipped Early,39,33,0,1287,96.43,61.12
1383,10773,31,20,1,3,11/12/2014,08/01/2015,16/12/2014,Shipped Early,12.5,70,0.2,700,96.43,33.25
1384,10773,75,20,1,3,11/12/2014,08/01/2015,16/12/2014,Shipped Early,7.75,7,0.2,43.4,96.43,2.06
1385,10774,31,24,4,1,11/12/2014,25/12/2014,12/12/2014,Shipped Early,12.5,2,0.25,18.75,48.2,1.04
1386,10774,66,24,4,1,11/12/2014,25/12/2014,12/12/2014,Shipped Early,17,50,0,850,48.2,47.16
1387,10775,10,78,7,1,12/12/2014,09/01/2015,26/12/2014,Shipped Early,31,6,0,186,20.25,16.52
1388,10775,67,78,7,1,12/12/2014,09/01/2015,26/12/2014,Shipped Early,14,3,0,42,20.25,3.73
1389,10776,31,20,1,3,15/12/2014,12/01/2015,18/12/2014,Shipped Early,12.5,16,0.05,190,351.53,10.07
1390,10776,42,20,1,3,15/12/2014,12/01/2015,18/12/2014,Shipped Early,14,12,0.05,159.6,351.53,8.46
1391,10776,45,20,1,3,15/12/2014,12/01/2015,18/12/2014,Shipped Early,9.5,27,0.05,243.68,351.53,12.91
1392,10776,51,20,1,3,15/12/2014,12/01/2015,18/12/2014,Shipped Early,53,120,0.05,6042,351.53,320.1
1393,10777,42,31,7,2,15/12/2014,29/12/2014,21/01/2015,Shipping Delayed,14,20,0.2,224,3.01,3.01
1394,10778,41,5,3,1,16/12/2014,13/01/2015,24/12/2014,Shipped Early,9.65,10,0,96.5,6.79,6.79
1395,10779,16,52,3,2,16/12/2014,13/01/2015,14/01/2015,Shipping Delayed,17.45,20,0,349,58.13,15.2
1396,10779,62,52,3,2,16/12/2014,13/01/2015,14/01/2015,Shipping Delayed,49.3,20,0,986,58.13,42.93
1397,10780,70,46,2,1,16/12/2014,30/12/2014,25/12/2014,Shipped Early,15,35,0,525,42.13,30.72
1398,10780,77,46,2,1,16/12/2014,30/12/2014,25/12/2014,Shipped Early,13,15,0,195,42.13,11.41
1399,10781,54,87,2,3,17/12/2014,14/01/2015,19/12/2014,Shipped Early,7.45,3,0.2,17.88,73.16,1.34
1400,10781,56,87,2,3,17/12/2014,14/01/2015,19/12/2014,Shipped Early,38,20,0.2,608,73.16,45.58
1401,10781,74,87,2,3,17/12/2014,14/01/2015,19/12/2014,Shipped Early,10,35,0,350,73.16,26.24
1402,10782,31,12,9,3,17/12/2014,14/01/2015,22/12/2014,Shipped Early,12.5,1,0,12.5,1.1,1.1
1403,10783,31,34,4,2,18/12/2014,15/01/2015,19/12/2014,Shipped Early,12.5,10,0,125,124.98,10.83
1404,10783,38,34,4,2,18/12/2014,15/01/2015,19/12/2014,Shipped Early,263.5,5,0,1317.5,124.98,114.15
1405,10784,36,49,4,3,18/12/2014,15/01/2015,22/12/2014,Shipped Early,19,30,0,570,70.09,26.85
1406,10784,39,49,4,3,18/12/2014,15/01/2015,22/12/2014,Shipped Early,18,2,0.15,30.6,70.09,1.44
1407,10784,72,49,4,3,18/12/2014,15/01/2015,22/12/2014,Shipped Early,34.8,30,0.15,887.4,70.09,41.8
1408,10785,10,33,1,3,18/12/2014,15/01/2015,24/12/2014,Shipped Early,31,10,0,310,1.51,1.21
1409,10785,75,33,1,3,18/12/2014,15/01/2015,24/12/2014,Shipped Early,7.75,10,0,77.5,1.51,0.3
1410,10786,8,62,8,1,19/12/2014,16/01/2015,23/12/2014,Shipped Early,40,30,0.2,960,110.87,69.52
1411,10786,30,62,8,1,19/12/2014,16/01/2015,23/12/2014,Shipped Early,25.89,15,0.2,310.68,110.87,22.5
1412,10786,75,62,8,1,19/12/2014,16/01/2015,23/12/2014,Shipped Early,7.75,42,0.2,260.4,110.87,18.86
1413,10787,2,41,2,1,19/12/2014,02/01/2015,26/12/2014,Shipped Early,19,15,0.05,270.75,249.93,25.8
1414,10787,29,41,2,1,19/12/2014,02/01/2015,26/12/2014,Shipped Early,123.79,20,0.05,2352.01,249.93,224.13
1415,10788,19,63,1,2,22/12/2014,19/01/2015,19/01/2015,Shipped on Time,9.2,50,0.05,437,42.7,25.51
1416,10788,75,63,1,2,22/12/2014,19/01/2015,19/01/2015,Shipped on Time,7.75,40,0.05,294.5,42.7,17.19
1417,10789,18,23,1,2,22/12/2014,19/01/2015,31/12/2014,Shipped Early,62.5,30,0,1875,100.6,51.16
1418,10789,35,23,1,2,22/12/2014,19/01/2015,31/12/2014,Shipped Early,18,15,0,270,100.6,7.37
1419,10789,63,23,1,2,22/12/2014,19/01/2015,31/12/2014,Shipped Early,43.9,30,0,1317,100.6,35.93
1420,10789,68,23,1,2,22/12/2014,19/01/2015,31/12/2014,Shipped Early,12.5,18,0,225,100.6,6.14
1421,10790,7,31,6,1,22/12/2014,19/01/2015,26/12/2014,Shipped Early,30,3,0.15,76.5,28.23,2.99
1422,10790,56,31,6,1,22/12/2014,19/01/2015,26/12/2014,Shipped Early,38,20,0.15,646,28.23,25.24
1423,10791,29,25,6,2,23/12/2014,20/01/2015,01/01/2015,Shipped Early,123.79,14,0.05,1646.41,16.85,15.16
1424,10791,41,25,6,2,23/12/2014,20/01/2015,01/01/2015,Shipped Early,9.65,20,0.05,183.35,16.85,1.69
1425,10792,2,91,1,3,23/12/2014,20/01/2015,31/12/2014,Shipped Early,19,10,0,190,23.79,11.3
1426,10792,54,91,1,3,23/12/2014,20/01/2015,31/12/2014,Shipped Early,7.45,3,0,22.35,23.79,1.33
1427,10792,68,91,1,3,23/12/2014,20/01/2015,31/12/2014,Shipped Early,12.5,15,0,187.5,23.79,11.16
1428,10793,41,4,3,3,24/12/2014,21/01/2015,08/01/2015,Shipped Early,9.65,14,0,135.1,4.52,3.2
1429,10793,52,4,3,3,24/12/2014,21/01/2015,08/01/2015,Shipped Early,7,8,0,56,4.52,1.32
1430,10794,14,61,6,1,24/12/2014,21/01/2015,02/01/2015,Shipped Early,23.25,15,0.2,279,21.49,19.05
1431,10794,54,61,6,1,24/12/2014,21/01/2015,02/01/2015,Shipped Early,7.45,6,0.2,35.76,21.49,2.44
1432,10795,16,20,8,2,24/12/2014,21/01/2015,20/01/2015,Shipped Early,17.45,65,0,1134.25,126.66,66.57
1433,10795,17,20,8,2,24/12/2014,21/01/2015,20/01/2015,Shipped Early,39,35,0.25,1023.75,126.66,60.09
1434,10796,26,35,3,1,25/12/2014,22/01/2015,14/01/2015,Shipped Early,31.23,21,0.2,524.66,26.52,5.94
1435,10796,44,35,3,1,25/12/2014,22/01/2015,14/01/2015,Shipped Early,19.45,10,0,194.5,26.52,2.2
1436,10796,64,35,3,1,25/12/2014,22/01/2015,14/01/2015,Shipped Early,33.25,35,0.2,931,26.52,10.55
1437,10796,69,35,3,1,25/12/2014,22/01/2015,14/01/2015,Shipped Early,36,24,0.2,691.2,26.52,7.83
1438,10797,11,17,7,2,25/12/2014,22/01/2015,05/01/2015,Shipped Early,21,20,0,420,33.35,33.35
1439,10798,62,38,2,1,26/12/2014,23/01/2015,05/01/2015,Shipped Early,49.3,2,0,98.6,2.33,0.51
1440,10798,72,38,2,1,26/12/2014,23/01/2015,05/01/2015,Shipped Early,34.8,10,0,348,2.33,1.82
1441,10799,13,39,9,3,26/12/2014,06/02/2015,05/01/2015,Shipped Early,6,20,0.15,102,30.76,2.02
1442,10799,24,39,9,3,26/12/2014,06/02/2015,05/01/2015,Shipped Early,4.5,20,0.15,76.5,30.76,1.51
1443,10799,59,39,9,3,26/12/2014,06/02/2015,05/01/2015,Shipped Early,55,25,0,1375,30.76,27.23
1444,10800,11,72,1,3,26/12/2014,23/01/2015,05/01/2015,Shipped Early,21,50,0.1,945,137.44,88.42
1445,10800,51,72,1,3,26/12/2014,23/01/2015,05/01/2015,Shipped Early,53,10,0.1,477,137.44,44.63
1446,10800,54,72,1,3,26/12/2014,23/01/2015,05/01/2015,Shipped Early,7.45,7,0.1,46.94,137.44,4.39
1447,10801,17,8,4,2,29/12/2014,26/01/2015,31/12/2014,Shipped Early,39,40,0.25,1170,97.09,37.53
1448,10801,29,8,4,2,29/12/2014,26/01/2015,31/12/2014,Shipped Early,123.79,20,0.25,1856.85,97.09,59.56
1449,10802,30,73,4,2,29/12/2014,26/01/2015,02/01/2015,Shipped Early,25.89,25,0.25,485.44,257.26,42.44
1450,10802,51,73,4,2,29/12/2014,26/01/2015,02/01/2015,Shipped Early,53,30,0.25,1192.5,257.26,104.25
1451,10802,55,73,4,2,29/12/2014,26/01/2015,02/01/2015,Shipped Early,24,60,0.25,1080,257.26,94.41
1452,10802,62,73,4,2,29/12/2014,26/01/2015,02/01/2015,Shipped Early,49.3,5,0.25,184.88,257.26,16.16
1453,10803,19,88,4,1,30/12/2014,27/01/2015,06/01/2015,Shipped Early,9.2,24,0.05,209.76,55.23,9.71
1454,10803,25,88,4,1,30/12/2014,27/01/2015,06/01/2015,Shipped Early,14,15,0.05,199.5,55.23,9.24
1455,10803,59,88,4,1,30/12/2014,27/01/2015,06/01/2015,Shipped Early,55,15,0.05,783.75,55.23,36.28
1456,10804,10,72,6,2,30/12/2014,27/01/2015,07/01/2015,Shipped Early,31,36,0,1116,27.33,13.39
1457,10804,28,72,6,2,30/12/2014,27/01/2015,07/01/2015,Shipped Early,45.6,24,0,1094.4,27.33,13.13
1458,10804,49,72,6,2,30/12/2014,27/01/2015,07/01/2015,Shipped Early,20,4,0.15,68,27.33,0.82
1459,10805,34,77,2,3,30/12/2014,27/01/2015,09/01/2015,Shipped Early,14,10,0,140,237.34,11.97
1460,10805,38,77,2,3,30/12/2014,27/01/2015,09/01/2015,Shipped Early,263.5,10,0,2635,237.34,225.37
1461,10806,2,84,3,2,31/12/2014,28/01/2015,05/01/2015,Shipped Early,19,20,0.25,285,22.11,14.33
1462,10806,65,84,3,2,31/12/2014,28/01/2015,05/01/2015,Shipped Early,21.05,2,0,42.1,22.11,2.12
1463,10806,74,84,3,2,31/12/2014,28/01/2015,05/01/2015,Shipped Early,10,15,0.25,112.5,22.11,5.66
1464,10807,40,27,4,1,31/12/2014,28/01/2015,30/01/2015,Shipping Delayed,18.4,1,0,18.4,1.36,1.36
1465,10808,56,55,2,3,01/01/2015,29/01/2015,09/01/2015,Shipped Early,38,20,0.15,646,45.53,20.85
1466,10808,76,55,2,3,01/01/2015,29/01/2015,09/01/2015,Shipped Early,18,50,0.15,765,45.53,24.68
1467,10809,52,88,7,1,01/01/2015,29/01/2015,07/01/2015,Shipped Early,7,20,0,140,4.87,4.87
1468,10810,13,42,2,3,01/01/2015,29/01/2015,07/01/2015,Shipped Early,6,7,0,42,4.33,0.97
1469,10810,25,42,2,3,01/01/2015,29/01/2015,07/01/2015,Shipped Early,14,5,0,70,4.33,1.62
1470,10810,70,42,2,3,01/01/2015,29/01/2015,07/01/2015,Shipped Early,15,5,0,75,4.33,1.74
1471,10811,19,47,8,1,02/01/2015,30/01/2015,08/01/2015,Shipped Early,9.2,15,0,138,31.22,5.06
1472,10811,23,47,8,1,02/01/2015,30/01/2015,08/01/2015,Shipped Early,9,18,0,162,31.22,5.94
1473,10811,40,47,8,1,02/01/2015,30/01/2015,08/01/2015,Shipped Early,18.4,30,0,552,31.22,20.23
1474,10812,31,66,5,1,02/01/2015,30/01/2015,12/01/2015,Shipped Early,12.5,16,0.1,180,59.78,6.36
1475,10812,72,66,5,1,02/01/2015,30/01/2015,12/01/2015,Shipped Early,34.8,40,0.1,1252.8,59.78,44.24
1476,10812,77,66,5,1,02/01/2015,30/01/2015,12/01/2015,Shipped Early,13,20,0,260,59.78,9.18
1477,10813,2,67,1,1,05/01/2015,02/02/2015,09/01/2015,Shipped Early,19,12,0.2,182.4,47.38,14.35
1478,10813,46,67,1,1,05/01/2015,02/02/2015,09/01/2015,Shipped Early,12,35,0,420,47.38,33.03
1479,10814,41,84,3,3,05/01/2015,02/02/2015,14/01/2015,Shipped Early,9.65,20,0,193,130.94,14.13
1480,10814,43,84,3,3,05/01/2015,02/02/2015,14/01/2015,Shipped Early,46,20,0.15,782,130.94,57.25
1481,10814,48,84,3,3,05/01/2015,02/02/2015,14/01/2015,Shipped Early,12.75,8,0.15,86.7,130.94,6.35
1482,10814,61,84,3,3,05/01/2015,02/02/2015,14/01/2015,Shipped Early,28.5,30,0.15,726.75,130.94,53.21
1483,10815,33,71,2,3,05/01/2015,02/02/2015,14/01/2015,Shipped Early,2.5,16,0,40,14.62,14.62
1484,10816,38,32,4,2,06/01/2015,03/02/2015,04/02/2015,Shipping Delayed,263.5,30,0.05,7509.75,719.78,639.96
1485,10816,62,32,4,2,06/01/2015,03/02/2015,04/02/2015,Shipping Delayed,49.3,20,0.05,936.7,719.78,79.82
1486,10817,26,39,3,2,06/01/2015,20/01/2015,13/01/2015,Shipped Early,31.23,40,0.15,1061.82,306.07,29.67
1487,10817,38,39,3,2,06/01/2015,20/01/2015,13/01/2015,Shipped Early,263.5,30,0,7905,306.07,220.9
1488,10817,40,39,3,2,06/01/2015,20/01/2015,13/01/2015,Shipped Early,18.4,60,0.15,938.4,306.07,26.22
1489,10817,62,39,3,2,06/01/2015,20/01/2015,13/01/2015,Shipped Early,49.3,25,0.15,1047.63,306.07,29.28
1490,10818,32,49,7,3,07/01/2015,04/02/2015,12/01/2015,Shipped Early,32,20,0,640,65.48,50.31
1491,10818,41,49,7,3,07/01/2015,04/02/2015,12/01/2015,Shipped Early,9.65,20,0,193,65.48,15.17
1492,10819,43,12,2,3,07/01/2015,04/02/2015,16/01/2015,Shipped Early,46,7,0,322,19.76,13.34
1493,10819,75,12,2,3,07/01/2015,04/02/2015,16/01/2015,Shipped Early,7.75,20,0,155,19.76,6.42
1494,10820,56,65,3,2,07/01/2015,04/02/2015,13/01/2015,Shipped Early,38,30,0,1140,37.52,37.52
1495,10821,35,75,1,1,08/01/2015,05/02/2015,15/01/2015,Shipped Early,18,20,0,360,36.68,19.48
1496,10821,51,75,1,1,08/01/2015,05/02/2015,15/01/2015,Shipped Early,53,6,0,318,36.68,17.2
1497,10822,62,82,6,3,08/01/2015,05/02/2015,16/01/2015,Shipped Early,49.3,3,0,147.9,7,4.35
1498,10822,70,82,6,3,08/01/2015,05/02/2015,16/01/2015,Shipped Early,15,6,0,90,7,2.65
1499,10823,11,46,5,2,09/01/2015,06/02/2015,13/01/2015,Shipped Early,21,20,0.1,378,163.97,21.93
1500,10823,57,46,5,2,09/01/2015,06/02/2015,13/01/2015,Shipped Early,19.5,15,0,292.5,163.97,16.97
1501,10823,59,46,5,2,09/01/2015,06/02/2015,13/01/2015,Shipped Early,55,40,0.1,1980,163.97,114.88
1502,10823,77,46,5,2,09/01/2015,06/02/2015,13/01/2015,Shipped Early,13,15,0.1,175.5,163.97,10.18
1503,10824,41,24,8,1,09/01/2015,06/02/2015,30/01/2015,Shipped Early,9.65,12,0,115.8,1.23,0.57
1504,10824,70,24,8,1,09/01/2015,06/02/2015,30/01/2015,Shipped Early,15,9,0,135,1.23,0.66
1505,10825,26,17,1,1,09/01/2015,06/02/2015,14/01/2015,Shipped Early,31.23,12,0,374.76,79.25,28.81
1506,10825,53,17,1,1,09/01/2015,06/02/2015,14/01/2015,Shipped Early,32.8,20,0,656,79.25,50.44
1507,10826,31,7,6,1,12/01/2015,09/02/2015,06/02/2015,Shipped Early,12.5,35,0,437.5,7.09,4.25
